Time (S),State,Target Vel (R/S),Act Vel (R/S),Target Accel (R/S/S),Act Accel (R/S/S),Iq Current (A),Id Current (A),SMA Iq (A),Torque Set (nM),Act Torque (nM),Motor Encoder Count,Wheel Encoder Count,Hall Count,MPB Encoder Count,Faults (RAW),Spare1,Spare2,UUT Serial Number,Dataset Timestamp
523.842000,16529.000000,-9.000000,-8.973000,15.000000,15.000000,-29.400000,0.200000,-25.212500,10.000000,8.633897,-10516276.000000,0.000000,0.000000,160763.000000,0.000000,4,523750,T1-MX-1111-222333,11/01/2017 11:11:01
523.970000,16529.000000,-9.000000,-8.973000,15.000000,15.000000,-29.400000,0.100000,-26.837500,10.000000,8.730107,-10545530.000000,0.000000,0.000000,162764.000000,0.000000,3,523875,T1-MX-1111-222333,11/01/2017 11:11:01
524.094000,16529.000000,-10.000000,-9.050000,15.000000,15.000000,-27.300000,-0.800000,-28.262500,0.000000,8.747584,-10574782.000000,0.000000,0.000000,164696.000000,0.000000,0,524000,T1-MX-1111-222333,11/01/2017 11:11:01
524.218000,16529.000000,-10.000000,-10.162000,15.000000,15.000000,-20.600000,0.300000,-28.225000,0.000000,6.993800,-10606889.000000,0.000000,0.000000,166839.000000,0.000000,7,524125,T1-MX-1111-222333,11/01/2017 11:11:01
524.341000,16529.000000,-10.000000,-10.047000,15.000000,15.000000,-18.900000,-0.100000,-26.950000,0.000000,5.245848,-10639768.000000,0.000000,0.000000,169006.000000,0.000000,5,524250,T1-MX-1111-222333,11/01/2017 11:11:01
524.467000,16529.000000,-10.000000,-10.009000,15.000000,15.000000,-19.000000,0.000000,-25.600000,0.000000,4.050443,-10672482.000000,0.000000,0.000000,171335.000000,0.000000,3,524375,T1-MX-1111-222333,11/01/2017 11:11:01
524.592000,16529.000000,-10.000000,-10.085000,15.000000,15.000000,-16.600000,-0.300000,-24.050000,0.000000,3.233180,-10705303.000000,0.000000,0.000000,173448.000000,0.000000,3,524500,T1-MX-1111-222333,11/01/2017 11:11:01
524.716000,16529.000000,-10.000000,-10.009000,15.000000,15.000000,-14.100000,0.600000,-21.912500,0.000000,2.470474,-10737557.000000,0.000000,0.000000,175692.000000,0.000000,3,524625,T1-MX-1111-222333,11/01/2017 11:11:01
524.845000,16529.000000,-10.000000,-10.009000,15.000000,15.000000,-17.700000,-0.700000,-20.450000,0.000000,2.228351,-10770561.000000,0.000000,0.000000,177937.000000,0.000000,3,524750,T1-MX-1111-222333,11/01/2017 11:11:01
524.969000,16529.000000,-10.000000,-9.970000,15.000000,15.000000,-16.100000,0.200000,-18.787500,0.000000,2.028478,-10803074.000000,0.000000,0.000000,180034.000000,0.000000,6,524875,T1-MX-1111-222333,11/01/2017 11:11:01
525.094000,16529.000000,-10.000000,-9.855000,15.000000,15.000000,-20.700000,0.100000,-17.962500,25.000000,1.943333,-10835775.000000,0.000000,0.000000,182276.000000,0.000000,0,525000,T1-MX-1111-222333,11/01/2017 11:11:01
525.218000,16529.000000,-10.000000,-9.549000,15.000000,15.000000,-47.500000,-0.800000,-21.325000,25.000000,5.850828,-10866971.000000,0.000000,0.000000,184268.000000,0.000000,7,525125,T1-MX-1111-222333,11/01/2017 11:11:01
525.343000,16529.000000,-10.000000,-9.549000,15.000000,15.000000,-64.300000,-0.900000,-27.000000,25.000000,12.263721,-10897996.000000,0.000000,0.000000,186289.000000,0.000000,4,525250,T1-MX-1111-222333,11/01/2017 11:11:01
525.467000,16529.000000,-10.000000,-9.855000,15.000000,15.000000,-62.900000,0.600000,-32.487500,25.000000,17.915013,-10929621.000000,0.000000,0.000000,187721.000000,0.000000,4,525375,T1-MX-1111-222333,11/01/2017 11:11:01
525.592000,16529.000000,-10.000000,-9.970000,15.000000,15.000000,-59.500000,-0.700000,-37.850000,25.000000,21.979527,-10962192.000000,0.000000,0.000000,190362.000000,0.000000,3,525500,T1-MX-1111-222333,11/01/2017 11:11:01
525.716000,16529.000000,-10.000000,-10.009000,15.000000,15.000000,-56.200000,1.900000,-43.112500,25.000000,22.576543,-10994762.000000,0.000000,0.000000,192030.000000,0.000000,3,525625,T1-MX-1111-222333,11/01/2017 11:11:01
525.841000,16529.000000,-10.000000,-10.009000,15.000000,15.000000,-53.800000,0.600000,-47.625000,25.000000,22.497675,-11027340.000000,0.000000,0.000000,194723.000000,0.000000,3,525750,T1-MX-1111-222333,11/01/2017 11:11:01
525.968000,16529.000000,-10.000000,-9.932000,15.000000,15.000000,-57.800000,-1.400000,-52.837500,25.000000,22.546926,-11060206.000000,0.000000,0.000000,195710.000000,0.000000,3,525875,T1-MX-1111-222333,11/01/2017 11:11:01
526.093000,16529.000000,-11.000000,-10.239000,15.000000,15.000000,-43.000000,-0.500000,-55.625000,0.000000,22.203680,-11092905.000000,0.000000,0.000000,198884.000000,0.000000,0,526000,T1-MX-1111-222333,11/01/2017 11:11:01
526.217000,16529.000000,-11.000000,-11.389000,15.000000,15.000000,-26.100000,-0.300000,-52.950000,0.000000,17.508109,-11128936.000000,0.000000,0.000000,201006.000000,0.000000,5,526125,T1-MX-1111-222333,11/01/2017 11:11:01
526.341000,16529.000000,-11.000000,-11.198000,15.000000,15.000000,-20.900000,-0.300000,-47.525000,0.000000,12.465158,-11165358.000000,0.000000,0.000000,203832.000000,0.000000,4,526250,T1-MX-1111-222333,11/01/2017 11:11:01
526.468000,16529.000000,-11.000000,-11.006000,15.000000,15.000000,-21.600000,-0.300000,-42.362500,0.000000,8.794418,-11201913.000000,0.000000,0.000000,206177.000000,0.000000,3,526375,T1-MX-1111-222333,11/01/2017 11:11:01
526.592000,16529.000000,-11.000000,-10.967000,15.000000,15.000000,-20.800000,1.700000,-37.525000,0.000000,5.760567,-11237869.000000,0.000000,0.000000,208652.000000,0.000000,4,526500,T1-MX-1111-222333,11/01/2017 11:11:01
526.719000,16529.000000,-11.000000,-11.044000,15.000000,15.000000,-17.900000,0.200000,-32.737500,0.000000,4.876818,-11273940.000000,0.000000,0.000000,211113.000000,0.000000,3,526625,T1-MX-1111-222333,11/01/2017 11:11:01
526.842000,16529.000000,-11.000000,-11.044000,15.000000,15.000000,-17.700000,-0.800000,-28.225000,0.000000,4.416790,-11309629.000000,0.000000,0.000000,213418.000000,0.000000,6,526750,T1-MX-1111-222333,11/01/2017 11:11:01
526.968000,16529.000000,-11.000000,-11.006000,15.000000,15.000000,-19.900000,-0.200000,-23.487500,0.000000,3.900026,-11345380.000000,0.000000,0.000000,215954.000000,0.000000,4,526875,T1-MX-1111-222333,11/01/2017 11:11:01
527.094000,16529.000000,-11.000000,-10.699000,15.000000,15.000000,-31.700000,0.300000,-22.075000,25.000000,4.024815,-11381240.000000,0.000000,0.000000,218352.000000,0.000000,0,527000,T1-MX-1111-222333,11/01/2017 11:11:01
527.217000,16529.000000,-11.000000,-10.431000,15.000000,15.000000,-63.500000,-1.800000,-26.750000,25.000000,9.229112,-11415159.000000,0.000000,0.000000,220435.000000,0.000000,7,527125,T1-MX-1111-222333,11/01/2017 11:11:01
527.341000,16529.000000,-11.000000,-10.661000,15.000000,15.000000,-72.200000,-1.300000,-33.162500,25.000000,16.316245,-11449531.000000,0.000000,0.000000,222692.000000,0.000000,3,527250,T1-MX-1111-222333,11/01/2017 11:11:01
527.467000,16529.000000,-11.000000,-10.967000,15.000000,15.000000,-66.000000,0.100000,-38.712500,25.000000,22.935269,-11484866.000000,0.000000,0.000000,224877.000000,0.000000,3,527375,T1-MX-1111-222333,11/01/2017 11:11:01
527.591000,16529.000000,-11.000000,-11.083000,15.000000,15.000000,-61.000000,0.900000,-43.737500,25.000000,24.083915,-11520702.000000,0.000000,0.000000,227270.000000,0.000000,3,527500,T1-MX-1111-222333,11/01/2017 11:11:01
527.717000,16529.000000,-11.000000,-11.044000,15.000000,15.000000,-59.300000,1.100000,-48.912500,25.000000,24.107448,-11556959.000000,0.000000,0.000000,229525.000000,0.000000,3,527625,T1-MX-1111-222333,11/01/2017 11:11:01
527.842000,16529.000000,-11.000000,-11.006000,15.000000,15.000000,-56.000000,0.100000,-53.700000,25.000000,23.756764,-11592825.000000,0.000000,0.000000,231998.000000,0.000000,3,527750,T1-MX-1111-222333,11/01/2017 11:11:01
527.967000,16529.000000,-11.000000,-11.006000,15.000000,15.000000,-59.000000,0.000000,-58.587500,25.000000,23.573496,-11628564.000000,0.000000,0.000000,234236.000000,0.000000,4,527875,T1-MX-1111-222333,11/01/2017 11:11:01
528.093000,16529.000000,-10.000000,-11.044000,15.000000,15.000000,-58.100000,1.600000,-61.887500,0.000000,23.565494,-11664571.000000,0.000000,0.000000,236618.000000,0.000000,0,528000,T1-MX-1111-222333,11/01/2017 11:11:01
528.216000,16529.000000,-10.000000,-10.316000,15.000000,15.000000,-30.200000,0.000000,-57.725000,0.000000,20.975038,-11699177.000000,0.000000,0.000000,238903.000000,0.000000,5,528125,T1-MX-1111-222333,11/01/2017 11:11:01
528.344000,16529.000000,-10.000000,-10.200000,15.000000,15.000000,-21.300000,-0.200000,-51.362500,0.000000,13.081910,-11732981.000000,0.000000,0.000000,241250.000000,0.000000,3,528250,T1-MX-1111-222333,11/01/2017 11:11:01
528.466000,16529.000000,-10.000000,-10.124000,15.000000,15.000000,-18.100000,0.700000,-45.375000,0.000000,9.194458,-11765740.000000,0.000000,0.000000,243385.000000,0.000000,5,528375,T1-MX-1111-222333,11/01/2017 11:11:01
528.593000,16529.000000,-10.000000,-10.047000,15.000000,15.000000,-20.900000,-0.800000,-40.362500,0.000000,6.798838,-11798672.000000,0.000000,0.000000,245635.000000,0.000000,3,528500,T1-MX-1111-222333,11/01/2017 11:11:01
528.716000,16529.000000,-10.000000,-9.932000,15.000000,15.000000,-22.500000,0.600000,-35.762500,0.000000,5.499023,-11831191.000000,0.000000,0.000000,247847.000000,0.000000,4,528625,T1-MX-1111-222333,11/01/2017 11:11:01
528.842000,16529.000000,-10.000000,-9.970000,15.000000,15.000000,-20.000000,0.300000,-31.262500,0.000000,4.584535,-11863699.000000,0.000000,0.000000,250048.000000,0.000000,3,528750,T1-MX-1111-222333,11/01/2017 11:11:01
528.968000,16529.000000,-10.000000,-9.970000,15.000000,15.000000,-19.100000,-0.800000,-26.275000,0.000000,4.318203,-11896313.000000,0.000000,0.000000,252283.000000,0.000000,3,528875,T1-MX-1111-222333,11/01/2017 11:11:01
529.093000,16529.000000,-10.000000,-9.932000,15.000000,15.000000,-25.100000,-0.900000,-22.150000,25.000000,4.025380,-11929017.000000,0.000000,0.000000,254443.000000,0.000000,0,529000,T1-MX-1111-222333,11/01/2017 11:11:01
529.217000,16529.000000,-10.000000,-9.357000,15.000000,15.000000,-62.400000,-0.100000,-26.175000,25.000000,9.460929,-11960198.000000,0.000000,0.000000,255876.000000,0.000000,6,529125,T1-MX-1111-222333,11/01/2017 11:11:01
529.342000,16529.000000,-10.000000,-9.664000,15.000000,15.000000,-67.000000,0.500000,-31.887500,25.000000,16.930570,-11991031.000000,0.000000,0.000000,258441.000000,0.000000,4,529250,T1-MX-1111-222333,11/01/2017 11:11:01
529.467000,16529.000000,-10.000000,-9.932000,15.000000,15.000000,-67.200000,1.400000,-38.025000,25.000000,22.118233,-12022899.000000,0.000000,0.000000,260511.000000,0.000000,4,529375,T1-MX-1111-222333,11/01/2017 11:11:01
529.592000,16529.000000,-10.000000,-10.047000,15.000000,15.000000,-60.100000,0.200000,-42.925000,25.000000,24.254127,-12055576.000000,0.000000,0.000000,262614.000000,0.000000,3,529500,T1-MX-1111-222333,11/01/2017 11:11:01
529.718000,16529.000000,-10.000000,-10.047000,15.000000,15.000000,-58.200000,-1.200000,-47.387500,25.000000,24.046426,-12088662.000000,0.000000,0.000000,264726.000000,0.000000,3,529625,T1-MX-1111-222333,11/01/2017 11:11:01
529.842000,16529.000000,-10.000000,-9.970000,15.000000,15.000000,-55.800000,-0.200000,-51.862500,25.000000,23.666249,-12121043.000000,0.000000,0.000000,266868.000000,0.000000,4,529750,T1-MX-1111-222333,11/01/2017 11:11:01
529.967000,16529.000000,-10.000000,-9.970000,15.000000,15.000000,-61.200000,0.400000,-57.125000,25.000000,23.587544,-12153543.000000,0.000000,0.000000,268935.000000,0.000000,4,529875,T1-MX-1111-222333,11/01/2017 11:11:01
530.094000,16529.000000,-9.000000,-10.239000,15.000000,15.000000,-44.800000,1.400000,-59.587500,0.000000,23.213126,-12186434.000000,0.000000,0.000000,270974.000000,0.000000,0,530000,T1-MX-1111-222333,11/01/2017 11:11:01
530.217000,16529.000000,-9.000000,-9.357000,15.000000,15.000000,-24.800000,0.500000,-54.887500,0.000000,18.273604,-12217940.000000,0.000000,0.000000,273197.000000,0.000000,7,530125,T1-MX-1111-222333,11/01/2017 11:11:01
530.342000,16529.000000,-9.000000,-9.165000,15.000000,15.000000,-19.500000,-0.400000,-48.950000,0.000000,12.986598,-12248092.000000,0.000000,0.000000,275244.000000,0.000000,3,530250,T1-MX-1111-222333,11/01/2017 11:11:01
530.468000,16529.000000,-9.000000,-9.088000,15.000000,15.000000,-19.000000,-0.900000,-42.925000,0.000000,9.191780,-12278051.000000,0.000000,0.000000,277234.000000,0.000000,4,530375,T1-MX-1111-222333,11/01/2017 11:11:01
530.591000,16529.000000,-9.000000,-9.050000,15.000000,15.000000,-20.600000,0.300000,-37.987500,0.000000,6.145528,-12307166.000000,0.000000,0.000000,279260.000000,0.000000,5,530500,T1-MX-1111-222333,11/01/2017 11:11:01
530.717000,16529.000000,-9.000000,-9.012000,15.000000,15.000000,-19.300000,1.200000,-33.125000,0.000000,5.204742,-12336718.000000,0.000000,0.000000,281215.000000,0.000000,3,530625,T1-MX-1111-222333,11/01/2017 11:11:01
530.842000,16529.000000,-9.000000,-8.973000,15.000000,15.000000,-18.900000,-0.500000,-28.512500,0.000000,4.666373,-12365938.000000,0.000000,0.000000,283071.000000,0.000000,3,530750,T1-MX-1111-222333,11/01/2017 11:11:01
530.967000,16529.000000,-9.000000,-8.973000,15.000000,15.000000,-20.400000,0.700000,-23.412500,0.000000,4.290452,-12395438.000000,0.000000,0.000000,284579.000000,0.000000,3,530875,T1-MX-1111-222333,11/01/2017 11:11:01
531.095000,16529.000000,-9.000000,-8.935000,15.000000,15.000000,-22.600000,-0.100000,-20.637500,10.000000,4.028641,-12424678.000000,0.000000,0.000000,287090.000000,0.000000,0,531000,T1-MX-1111-222333,11/01/2017 11:11:01
531.217000,16529.000000,-9.000000,-8.782000,15.000000,15.000000,-34.500000,-0.100000,-21.850000,10.000000,5.454835,-12453486.000000,0.000000,0.000000,289049.000000,0.000000,7,531125,T1-MX-1111-222333,11/01/2017 11:11:01
531.343000,16529.000000,-9.000000,-8.973000,15.000000,15.000000,-31.800000,0.000000,-23.387500,10.000000,7.557186,-12482798.000000,0.000000,0.000000,290945.000000,0.000000,3,531250,T1-MX-1111-222333,11/01/2017 11:11:01
531.466000,16529.000000,-9.000000,-8.973000,15.000000,15.000000,-33.400000,-0.500000,-25.187500,10.000000,9.535769,-12511399.000000,0.000000,0.000000,292272.000000,0.000000,5,531375,T1-MX-1111-222333,11/01/2017 11:11:01
531.591000,16529.000000,-9.000000,-9.012000,15.000000,15.000000,-31.800000,0.300000,-26.587500,10.000000,9.968053,-12540860.000000,0.000000,0.000000,294754.000000,0.000000,3,531500,T1-MX-1111-222333,11/01/2017 11:11:01
531.716000,16529.000000,-9.000000,-9.012000,15.000000,15.000000,-30.300000,0.800000,-27.962500,10.000000,10.053298,-12570132.000000,0.000000,0.000000,296718.000000,0.000000,3,531625,T1-MX-1111-222333,11/01/2017 11:11:01
531.841000,16529.000000,-9.000000,-8.935000,15.000000,15.000000,-33.200000,-0.400000,-29.750000,10.000000,10.081833,-12599440.000000,0.000000,0.000000,298653.000000,0.000000,3,531750,T1-MX-1111-222333,11/01/2017 11:11:01
531.967000,16529.000000,-9.000000,-9.012000,15.000000,15.000000,-30.800000,-0.100000,-31.050000,10.000000,10.169317,-12628738.000000,0.000000,0.000000,300610.000000,0.000000,3,531875,T1-MX-1111-222333,11/01/2017 11:11:01
532.093000,16529.000000,-8.000000,-9.050000,15.000000,15.000000,-28.500000,0.700000,-31.787500,0.000000,9.887598,-12658352.000000,0.000000,0.000000,302556.000000,0.000000,0,532000,T1-MX-1111-222333,11/01/2017 11:11:01
532.218000,16529.000000,-8.000000,-8.091000,15.000000,15.000000,-18.900000,0.400000,-29.837500,0.000000,7.918266,-12685820.000000,0.000000,0.000000,304474.000000,0.000000,6,532125,T1-MX-1111-222333,11/01/2017 11:11:01
532.342000,16529.000000,-8.000000,-8.053000,15.000000,15.000000,-16.400000,0.300000,-27.912500,0.000000,5.926338,-12712102.000000,0.000000,0.000000,306205.000000,0.000000,5,532250,T1-MX-1111-222333,11/01/2017 11:11:01
532.467000,16529.000000,-8.000000,-8.015000,15.000000,15.000000,-17.700000,0.000000,-25.950000,0.000000,3.961152,-12738222.000000,0.000000,0.000000,307925.000000,0.000000,3,532375,T1-MX-1111-222333,11/01/2017 11:11:01
532.592000,16529.000000,-8.000000,-7.976000,15.000000,15.000000,-19.700000,0.400000,-24.437500,0.000000,3.311019,-12764262.000000,0.000000,0.000000,309774.000000,0.000000,3,532500,T1-MX-1111-222333,11/01/2017 11:11:01
532.718000,16529.000000,-8.000000,-7.938000,15.000000,15.000000,-18.400000,-0.700000,-22.950000,0.000000,2.954884,-12790281.000000,0.000000,0.000000,311461.000000,0.000000,3,532625,T1-MX-1111-222333,11/01/2017 11:11:01
532.841000,16529.000000,-8.000000,-7.976000,15.000000,15.000000,-16.500000,-0.600000,-20.862500,0.000000,2.683785,-12816286.000000,0.000000,0.000000,313260.000000,0.000000,5,532750,T1-MX-1111-222333,11/01/2017 11:11:01
532.968000,16529.000000,-8.000000,-8.015000,15.000000,15.000000,-15.400000,0.500000,-18.937500,0.000000,2.273497,-12842528.000000,0.000000,0.000000,314945.000000,0.000000,3,532875,T1-MX-1111-222333,11/01/2017 11:11:01
533.094000,16529.000000,-8.000000,-8.015000,15.000000,15.000000,-15.700000,-0.600000,-17.337500,10.000000,2.031561,-12868606.000000,0.000000,0.000000,316687.000000,0.000000,0,533000,T1-MX-1111-222333,11/01/2017 11:11:01
533.219000,16529.000000,-8.000000,-7.976000,15.000000,15.000000,-18.900000,0.200000,-17.337500,10.000000,2.409224,-12894455.000000,0.000000,0.000000,318514.000000,0.000000,7,533125,T1-MX-1111-222333,11/01/2017 11:11:01
533.342000,16529.000000,-8.000000,-7.861000,15.000000,15.000000,-28.400000,0.400000,-18.837500,10.000000,4.749637,-12920130.000000,0.000000,0.000000,320196.000000,0.000000,6,533250,T1-MX-1111-222333,11/01/2017 11:11:01
533.468000,16529.000000,-8.000000,-7.938000,15.000000,15.000000,-29.300000,0.200000,-20.287500,10.000000,6.173078,-12945871.000000,0.000000,0.000000,321845.000000,0.000000,3,533375,T1-MX-1111-222333,11/01/2017 11:11:01
533.591000,16529.000000,-8.000000,-7.938000,15.000000,15.000000,-28.100000,-0.900000,-21.337500,10.000000,7.106582,-12971701.000000,0.000000,0.000000,323612.000000,0.000000,4,533500,T1-MX-1111-222333,11/01/2017 11:11:01
533.716000,16529.000000,-8.000000,-8.015000,15.000000,15.000000,-26.900000,0.000000,-22.400000,10.000000,7.677464,-12997821.000000,0.000000,0.000000,325377.000000,0.000000,3,533625,T1-MX-1111-222333,11/01/2017 11:11:01
533.841000,16529.000000,-8.000000,-7.976000,15.000000,15.000000,-28.300000,1.100000,-23.875000,10.000000,8.265946,-13023776.000000,0.000000,0.000000,326987.000000,0.000000,3,533750,T1-MX-1111-222333,11/01/2017 11:11:01
533.967000,16529.000000,-8.000000,-7.938000,15.000000,15.000000,-28.500000,-0.600000,-25.512500,10.000000,8.546892,-13049744.000000,0.000000,0.000000,328818.000000,0.000000,3,533875,T1-MX-1111-222333,11/01/2017 11:11:01
534.094000,16529.000000,-7.000000,-8.053000,15.000000,15.000000,-28.000000,0.500000,-27.050000,0.000000,8.844503,-13076224.000000,0.000000,0.000000,330531.000000,0.000000,0,534000,T1-MX-1111-222333,11/01/2017 11:11:01
534.218000,16529.000000,-7.000000,-7.056000,15.000000,15.000000,-20.500000,0.100000,-27.250000,0.000000,8.059185,-13100240.000000,0.000000,0.000000,331204.000000,0.000000,6,534125,T1-MX-1111-222333,11/01/2017 11:11:01
534.342000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-17.100000,0.200000,-25.837500,0.000000,5.370590,-13123018.000000,0.000000,0.000000,333766.000000,0.000000,6,534250,T1-MX-1111-222333,11/01/2017 11:11:01
534.466000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-16.200000,0.200000,-24.200000,0.000000,4.003766,-13145927.000000,0.000000,0.000000,334481.000000,0.000000,3,534375,T1-MX-1111-222333,11/01/2017 11:11:01
534.592000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-15.900000,-0.400000,-22.675000,0.000000,3.167154,-13168935.000000,0.000000,0.000000,336781.000000,0.000000,3,534500,T1-MX-1111-222333,11/01/2017 11:11:01
534.717000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-17.800000,-0.200000,-21.537500,0.000000,2.587147,-13191693.000000,0.000000,0.000000,338403.000000,0.000000,3,534625,T1-MX-1111-222333,11/01/2017 11:11:01
534.841000,16529.000000,-7.000000,-6.979000,15.000000,15.000000,-16.900000,0.500000,-20.112500,0.000000,2.288549,-13214435.000000,0.000000,0.000000,339923.000000,0.000000,3,534750,T1-MX-1111-222333,11/01/2017 11:11:01
534.967000,16529.000000,-7.000000,-6.941000,15.000000,15.000000,-15.700000,-0.100000,-18.512500,0.000000,2.263590,-13237402.000000,0.000000,0.000000,341348.000000,0.000000,3,534875,T1-MX-1111-222333,11/01/2017 11:11:01
535.093000,16529.000000,-7.000000,-6.902000,15.000000,15.000000,-19.300000,0.500000,-17.425000,25.000000,2.160823,-13260282.000000,0.000000,0.000000,342992.000000,0.000000,0,535000,T1-MX-1111-222333,11/01/2017 11:11:01
535.218000,16529.000000,-7.000000,-6.519000,15.000000,15.000000,-45.200000,0.100000,-20.512500,25.000000,6.381151,-13281889.000000,0.000000,0.000000,344384.000000,0.000000,6,535125,T1-MX-1111-222333,11/01/2017 11:11:01
535.342000,16529.000000,-7.000000,-6.596000,15.000000,15.000000,-62.700000,-0.100000,-26.212500,25.000000,12.857970,-13303159.000000,0.000000,0.000000,345765.000000,0.000000,6,535250,T1-MX-1111-222333,11/01/2017 11:11:01
535.467000,16529.000000,-7.000000,-6.864000,15.000000,15.000000,-61.100000,1.000000,-31.825000,25.000000,18.193562,-13325098.000000,0.000000,0.000000,347121.000000,0.000000,4,535375,T1-MX-1111-222333,11/01/2017 11:11:01
535.591000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-56.000000,0.100000,-36.837500,25.000000,21.011116,-13347799.000000,0.000000,0.000000,348682.000000,0.000000,4,535500,T1-MX-1111-222333,11/01/2017 11:11:01
535.717000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-55.300000,-0.400000,-41.525000,25.000000,22.055688,-13370735.000000,0.000000,0.000000,350114.000000,0.000000,3,535625,T1-MX-1111-222333,11/01/2017 11:11:01
535.843000,16529.000000,-7.000000,-7.017000,15.000000,15.000000,-54.400000,-0.500000,-46.212500,25.000000,22.057645,-13393623.000000,0.000000,0.000000,351646.000000,0.000000,4,535750,T1-MX-1111-222333,11/01/2017 11:11:01
535.967000,16529.000000,-7.000000,-6.979000,15.000000,15.000000,-54.200000,-0.100000,-51.025000,25.000000,21.957233,-13416554.000000,0.000000,0.000000,353073.000000,0.000000,4,535875,T1-MX-1111-222333,11/01/2017 11:11:01
536.094000,16529.000000,-6.000000,-7.209000,15.000000,15.000000,-46.200000,0.000000,-54.387500,0.000000,22.037199,-13439486.000000,0.000000,0.000000,354592.000000,0.000000,0,536000,T1-MX-1111-222333,11/01/2017 11:11:01
536.219000,16529.000000,-6.000000,-6.289000,15.000000,15.000000,-24.700000,-0.100000,-51.825000,0.000000,17.135654,-13461203.000000,0.000000,0.000000,356112.000000,0.000000,7,536125,T1-MX-1111-222333,11/01/2017 11:11:01
536.342000,16529.000000,-6.000000,-6.212000,15.000000,15.000000,-18.900000,0.200000,-46.350000,0.000000,12.249832,-13481216.000000,0.000000,0.000000,357416.000000,0.000000,6,536250,T1-MX-1111-222333,11/01/2017 11:11:01
536.467000,16529.000000,-6.000000,-6.059000,15.000000,15.000000,-19.400000,-0.300000,-41.137500,0.000000,8.729761,-13501327.000000,0.000000,0.000000,358819.000000,0.000000,3,536375,T1-MX-1111-222333,11/01/2017 11:11:01
536.591000,16529.000000,-6.000000,-6.020000,15.000000,15.000000,-18.300000,0.200000,-36.425000,0.000000,5.792464,-13521011.000000,0.000000,0.000000,360090.000000,0.000000,4,536500,T1-MX-1111-222333,11/01/2017 11:11:01
536.716000,16529.000000,-6.000000,-5.982000,15.000000,15.000000,-19.100000,1.000000,-31.900000,0.000000,4.880306,-13540559.000000,0.000000,0.000000,361397.000000,0.000000,3,536625,T1-MX-1111-222333,11/01/2017 11:11:01
536.841000,16529.000000,-6.000000,-5.982000,15.000000,15.000000,-18.700000,-0.600000,-27.437500,0.000000,4.335864,-13560035.000000,0.000000,0.000000,362742.000000,0.000000,3,536750,T1-MX-1111-222333,11/01/2017 11:11:01
536.966000,16529.000000,-6.000000,-5.982000,15.000000,15.000000,-19.700000,0.100000,-23.125000,0.000000,3.952494,-13579533.000000,0.000000,0.000000,364000.000000,0.000000,3,536875,T1-MX-1111-222333,11/01/2017 11:11:01
537.092000,16529.000000,-6.000000,-5.714000,15.000000,15.000000,-29.100000,-0.400000,-20.987500,25.000000,3.903498,-13599135.000000,0.000000,0.000000,365366.000000,0.000000,0,537000,T1-MX-1111-222333,11/01/2017 11:11:01
537.218000,16529.000000,-6.000000,-5.407000,15.000000,15.000000,-59.800000,-0.500000,-25.375000,25.000000,8.854122,-13617305.000000,0.000000,0.000000,366155.000000,0.000000,4,537125,T1-MX-1111-222333,11/01/2017 11:11:01
537.341000,16529.000000,-6.000000,-5.637000,15.000000,15.000000,-70.400000,0.500000,-31.812500,25.000000,16.532810,-13635077.000000,0.000000,0.000000,367685.000000,0.000000,6,537250,T1-MX-1111-222333,11/01/2017 11:11:01
537.467000,16529.000000,-6.000000,-5.944000,15.000000,15.000000,-64.500000,-1.100000,-37.450000,25.000000,21.714550,-13654155.000000,0.000000,0.000000,368143.000000,0.000000,3,537375,T1-MX-1111-222333,11/01/2017 11:11:01
537.591000,16529.000000,-6.000000,-6.059000,15.000000,15.000000,-56.300000,0.100000,-42.200000,25.000000,24.272689,-13673786.000000,0.000000,0.000000,369706.000000,0.000000,3,537500,T1-MX-1111-222333,11/01/2017 11:11:01
537.716000,16529.000000,-6.000000,-6.020000,15.000000,15.000000,-55.000000,-1.000000,-46.687500,25.000000,24.161824,-13693567.000000,0.000000,0.000000,371437.000000,0.000000,3,537625,T1-MX-1111-222333,11/01/2017 11:11:01
537.841000,16529.000000,-6.000000,-6.020000,15.000000,15.000000,-55.000000,-0.500000,-51.225000,25.000000,23.582227,-13713272.000000,0.000000,0.000000,372668.000000,0.000000,3,537750,T1-MX-1111-222333,11/01/2017 11:11:01
537.966000,16529.000000,-6.000000,-5.982000,15.000000,15.000000,-56.200000,0.100000,-55.787500,25.000000,23.070345,-13732835.000000,0.000000,0.000000,374009.000000,0.000000,3,537875,T1-MX-1111-222333,11/01/2017 11:11:01
538.091000,16529.000000,-5.000000,-6.327000,15.000000,15.000000,-40.600000,-0.600000,-57.225000,0.000000,22.636743,-13752535.000000,0.000000,0.000000,375332.000000,0.000000,0,538000,T1-MX-1111-222333,11/01/2017 11:11:01
